location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
5894629,"Yangon","pm1",30.8,"µg/m³","2026-03-01T07:00:00Z","2026-03-01T13:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",25.2,"µg/m³","2026-03-01T08:00:00Z","2026-03-01T14:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",27.2,"µg/m³","2026-03-01T09:00:00Z","2026-03-01T15:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",26.1,"µg/m³","2026-03-01T10:00:00Z","2026-03-01T16:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",27.1,"µg/m³","2026-03-01T11:00:00Z","2026-03-01T17:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",29.5,"µg/m³","2026-03-01T12:00:00Z","2026-03-01T18:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",34.6,"µg/m³","2026-03-01T13:00:00Z","2026-03-01T19:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40.5,"µg/m³","2026-03-01T14:00:00Z","2026-03-01T20:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",44.2,"µg/m³","2026-03-01T15:00:00Z","2026-03-01T21:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",38.4,"µg/m³","2026-03-01T16:00:00Z","2026-03-01T22:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",33.7,"µg/m³","2026-03-01T17:00:00Z","2026-03-01T23:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",32.7,"µg/m³","2026-03-01T18:00:00Z","2026-03-02T00:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",33.8,"µg/m³","2026-03-01T19:00:00Z","2026-03-02T01:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",35.3,"µg/m³","2026-03-01T20:00:00Z","2026-03-02T02:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",42.9,"µg/m³","2026-03-01T21:00:00Z","2026-03-02T03:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",49.8,"µg/m³","2026-03-01T22:00:00Z","2026-03-02T04:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",46.7,"µg/m³","2026-03-01T23:00:00Z","2026-03-02T05:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",47.5,"µg/m³","2026-03-02T00:00:00Z","2026-03-02T06:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",64.4,"µg/m³","2026-03-02T01:00:00Z","2026-03-02T07:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",68.4,"µg/m³","2026-03-02T02:00:00Z","2026-03-02T08:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",65.7,"µg/m³","2026-03-02T03:00:00Z","2026-03-02T09:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",42.7,"µg/m³","2026-03-02T04:00:00Z","2026-03-02T10:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",35.7,"µg/m³","2026-03-02T05:00:00Z","2026-03-02T11:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",31.7,"µg/m³","2026-03-02T06:00:00Z","2026-03-02T12:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",30.1,"µg/m³","2026-03-02T07:00:00Z","2026-03-02T13:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",26.8,"µg/m³","2026-03-02T08:00:00Z","2026-03-02T14:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",24.7,"µg/m³","2026-03-02T09:00:00Z","2026-03-02T15:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",27.3,"µg/m³","2026-03-02T10:00:00Z","2026-03-02T16:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",27.1,"µg/m³","2026-03-02T11:00:00Z","2026-03-02T17:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",30,"µg/m³","2026-03-02T12:00:00Z","2026-03-02T18:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",33.4,"µg/m³","2026-03-02T13:00:00Z","2026-03-02T19:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",36.2,"µg/m³","2026-03-02T14:00:00Z","2026-03-02T20:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",36.2,"µg/m³","2026-03-02T15:00:00Z","2026-03-02T21:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",34.3,"µg/m³","2026-03-02T16:00:00Z","2026-03-02T22:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",34.3,"µg/m³","2026-03-02T17:00:00Z","2026-03-02T23:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",35.5,"µg/m³","2026-03-02T18:00:00Z","2026-03-03T00:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",38.3,"µg/m³","2026-03-02T19:00:00Z","2026-03-03T01:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40.4,"µg/m³","2026-03-02T20:00:00Z","2026-03-03T02:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40.5,"µg/m³","2026-03-02T21:00:00Z","2026-03-03T03:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",43.6,"µg/m³","2026-03-02T22:00:00Z","2026-03-03T04:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",54.7,"µg/m³","2026-03-02T23:00:00Z","2026-03-03T05:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",56.2,"µg/m³","2026-03-03T00:00:00Z","2026-03-03T06:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",47.2,"µg/m³","2026-03-03T01:00:00Z","2026-03-03T07:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",48.4,"µg/m³","2026-03-03T02:00:00Z","2026-03-03T08:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",49.1,"µg/m³","2026-03-03T03:00:00Z","2026-03-03T09:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40.4,"µg/m³","2026-03-03T04:00:00Z","2026-03-03T10:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",39.1,"µg/m³","2026-03-03T05:00:00Z","2026-03-03T11:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",38.5,"µg/m³","2026-03-03T06:00:00Z","2026-03-03T12:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",34.2,"µg/m³","2026-03-03T07:00:00Z","2026-03-03T13:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",35,"µg/m³","2026-03-03T08:00:00Z","2026-03-03T14:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",33.2,"µg/m³","2026-03-03T09:00:00Z","2026-03-03T15:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",32.2,"µg/m³","2026-03-03T10:00:00Z","2026-03-03T16:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",35,"µg/m³","2026-03-03T11:00:00Z","2026-03-03T17:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",37.7,"µg/m³","2026-03-03T12:00:00Z","2026-03-03T18:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",49.7,"µg/m³","2026-03-03T13:00:00Z","2026-03-03T19:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",46.1,"µg/m³","2026-03-03T14:00:00Z","2026-03-03T20:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",42.8,"µg/m³","2026-03-03T15:00:00Z","2026-03-03T21:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",39.7,"µg/m³","2026-03-03T16:00:00Z","2026-03-03T22:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",38.1,"µg/m³","2026-03-03T17:00:00Z","2026-03-03T23:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",39.8,"µg/m³","2026-03-03T18:00:00Z","2026-03-04T00:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",39.4,"µg/m³","2026-03-03T19:00:00Z","2026-03-04T01:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",39.7,"µg/m³","2026-03-03T20:00:00Z","2026-03-04T02:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40.6,"µg/m³","2026-03-03T21:00:00Z","2026-03-04T03:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",42.5,"µg/m³","2026-03-03T22:00:00Z","2026-03-04T04:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",43.5,"µg/m³","2026-03-03T23:00:00Z","2026-03-04T05:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",47,"µg/m³","2026-03-04T00:00:00Z","2026-03-04T06:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",58.9,"µg/m³","2026-03-04T01:00:00Z","2026-03-04T07:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",68.8,"µg/m³","2026-03-04T02:00:00Z","2026-03-04T08:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",71.2,"µg/m³","2026-03-04T03:00:00Z","2026-03-04T09:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",68.9,"µg/m³","2026-03-04T04:00:00Z","2026-03-04T10:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",65,"µg/m³","2026-03-04T05:00:00Z","2026-03-04T11:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",45.9,"µg/m³","2026-03-04T06:00:00Z","2026-03-04T12:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40,"µg/m³","2026-03-04T07:00:00Z","2026-03-04T13:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",37.1,"µg/m³","2026-03-04T08:00:00Z","2026-03-04T14:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",34.3,"µg/m³","2026-03-04T09:00:00Z","2026-03-04T15:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",30.5,"µg/m³","2026-03-04T10:00:00Z","2026-03-04T16:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",31.9,"µg/m³","2026-03-04T11:00:00Z","2026-03-04T17:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",44.4,"µg/m³","2026-03-04T12:00:00Z","2026-03-04T18:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",63.2,"µg/m³","2026-03-04T13:00:00Z","2026-03-04T19:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",50.9,"µg/m³","2026-03-04T14:00:00Z","2026-03-04T20:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",58.3,"µg/m³","2026-03-04T15:00:00Z","2026-03-04T21:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40,"µg/m³","2026-03-04T16:00:00Z","2026-03-04T22:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",33.8,"µg/m³","2026-03-04T17:00:00Z","2026-03-04T23:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",34.9,"µg/m³","2026-03-04T18:00:00Z","2026-03-05T00:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",35.9,"µg/m³","2026-03-04T19:00:00Z","2026-03-05T01:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",36.1,"µg/m³","2026-03-04T20:00:00Z","2026-03-05T02:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",36.3,"µg/m³","2026-03-04T21:00:00Z","2026-03-05T03:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",37.8,"µg/m³","2026-03-04T22:00:00Z","2026-03-05T04:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40.6,"µg/m³","2026-03-04T23:00:00Z","2026-03-05T05:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",42,"µg/m³","2026-03-05T00:00:00Z","2026-03-05T06:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",44.2,"µg/m³","2026-03-05T01:00:00Z","2026-03-05T07:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",41.3,"µg/m³","2026-03-05T02:00:00Z","2026-03-05T08:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",41,"µg/m³","2026-03-05T03:00:00Z","2026-03-05T09:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",36.4,"µg/m³","2026-03-05T04:00:00Z","2026-03-05T10:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",31.4,"µg/m³","2026-03-05T05:00:00Z","2026-03-05T11:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",29.3,"µg/m³","2026-03-05T06:00:00Z","2026-03-05T12:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",30.5,"µg/m³","2026-03-05T07:00:00Z","2026-03-05T13:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",30,"µg/m³","2026-03-05T08:00:00Z","2026-03-05T14:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",31.9,"µg/m³","2026-03-05T09:00:00Z","2026-03-05T15:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",32.6,"µg/m³","2026-03-05T10:00:00Z","2026-03-05T16:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",34,"µg/m³","2026-03-05T11:00:00Z","2026-03-05T17:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",34.1,"µg/m³","2026-03-05T12:00:00Z","2026-03-05T18:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",36.9,"µg/m³","2026-03-05T13:00:00Z","2026-03-05T19:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40,"µg/m³","2026-03-05T14:00:00Z","2026-03-05T20:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",37,"µg/m³","2026-03-05T15:00:00Z","2026-03-05T21:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",37,"µg/m³","2026-03-05T16:00:00Z","2026-03-05T22:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",46.4,"µg/m³","2026-03-05T17:00:00Z","2026-03-05T23:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",44.2,"µg/m³","2026-03-05T18:00:00Z","2026-03-06T00:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",43.7,"µg/m³","2026-03-05T19:00:00Z","2026-03-06T01:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",41.7,"µg/m³","2026-03-05T20:00:00Z","2026-03-06T02:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",41.9,"µg/m³","2026-03-05T21:00:00Z","2026-03-06T03:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",44.3,"µg/m³","2026-03-05T22:00:00Z","2026-03-06T04:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",41.7,"µg/m³","2026-03-05T23:00:00Z","2026-03-06T05:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",43.5,"µg/m³","2026-03-06T00:00:00Z","2026-03-06T06:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",60.2,"µg/m³","2026-03-06T01:00:00Z","2026-03-06T07:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",72.4,"µg/m³","2026-03-06T02:00:00Z","2026-03-06T08:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",62.3,"µg/m³","2026-03-06T03:00:00Z","2026-03-06T09:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",42.4,"µg/m³","2026-03-06T04:00:00Z","2026-03-06T10:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",36.1,"µg/m³","2026-03-06T05:00:00Z","2026-03-06T11:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",30.5,"µg/m³","2026-03-06T06:00:00Z","2026-03-06T12:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",25.6,"µg/m³","2026-03-06T07:00:00Z","2026-03-06T13:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",26.7,"µg/m³","2026-03-06T08:00:00Z","2026-03-06T14:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",28.4,"µg/m³","2026-03-06T09:00:00Z","2026-03-06T15:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",27.4,"µg/m³","2026-03-06T10:00:00Z","2026-03-06T16:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",29.5,"µg/m³","2026-03-06T11:00:00Z","2026-03-06T17:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",33.5,"µg/m³","2026-03-06T12:00:00Z","2026-03-06T18:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",37.9,"µg/m³","2026-03-06T13:00:00Z","2026-03-06T19:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",45.8,"µg/m³","2026-03-06T14:00:00Z","2026-03-06T20:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",41.7,"µg/m³","2026-03-06T15:00:00Z","2026-03-06T21:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",38,"µg/m³","2026-03-06T16:00:00Z","2026-03-06T22:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",37.1,"µg/m³","2026-03-06T17:00:00Z","2026-03-06T23:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",39,"µg/m³","2026-03-06T18:00:00Z","2026-03-07T00:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",39,"µg/m³","2026-03-06T19:00:00Z","2026-03-07T01:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",41,"µg/m³","2026-03-06T20:00:00Z","2026-03-07T02:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",39.7,"µg/m³","2026-03-06T21:00:00Z","2026-03-07T03:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",38.7,"µg/m³","2026-03-06T22:00:00Z","2026-03-07T04:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",45.3,"µg/m³","2026-03-06T23:00:00Z","2026-03-07T05:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",50.7,"µg/m³","2026-03-07T00:00:00Z","2026-03-07T06:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",55.4,"µg/m³","2026-03-07T01:00:00Z","2026-03-07T07:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",62.4,"µg/m³","2026-03-07T02:00:00Z","2026-03-07T08:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",46.4,"µg/m³","2026-03-07T03:00:00Z","2026-03-07T09:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40.1,"µg/m³","2026-03-07T04:00:00Z","2026-03-07T10:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",41.8,"µg/m³","2026-03-07T05:00:00Z","2026-03-07T11:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40.5,"µg/m³","2026-03-07T06:00:00Z","2026-03-07T12:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",40.7,"µg/m³","2026-03-07T07:00:00Z","2026-03-07T13:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",35.4,"µg/m³","2026-03-07T08:00:00Z","2026-03-07T14:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",31.7,"µg/m³","2026-03-07T09:00:00Z","2026-03-07T15:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",36.1,"µg/m³","2026-03-07T10:00:00Z","2026-03-07T16:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",38.7,"µg/m³","2026-03-07T11:00:00Z","2026-03-07T17:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
5894629,"Yangon","pm1",43.4,"µg/m³","2026-03-07T12:00:00Z","2026-03-07T18:30:00+06:30","Asia/Yangon",16.86421,96.14311,,,,"AirGradient","AirGradient"
